Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
246	924.06036	6.7887135	928.9831	911.191	1000.0	97.321175	8.862622	100.16715	44.812122	1235000	1.3683084e-08	0.1735531	0.013788519	-0.09332043	-1.2407776	0.019271689	0.1138	1.0	1056.4205520153046
247	919.2925	8.3337965	931.2553	906.8954	1000.0	96.98771	9.010522	100.252335	48.885845	1240000	5.030036e-08	0.2483083	0.023967339	-0.14647995	-1.2407708	0.02444475	0.2834	1.0	1060.4657332897186
248	916.54407	5.042899	923.47925	910.53876	1000.0	96.7578	9.301124	100.08392	48.518833	1245000	-6.7532064e-09	0.10827701	0.006449688	-0.06919974	-1.2407836	0.015961282	0.1368	10.0	1064.5623254776
249	910.5654	6.1242895	919.41205	901.6914	1000.0	96.2913	9.995113	100.127686	45.815884	1250000	-1.060851e-08	0.1144614	-0.014536004	-0.07098887	-1.2426133	0.0075916285	0.044	79.0	1068.8568980693817
250	738.0939	345.46674	926.155	47.630966	838.2	94.16764	15.124148	100.08788	6.6210117	1255000	5.3846836e-08	27.503593	-0.0032960193	-24.014288	-1.2418586	0.021192918	0.0634	3.0	1072.8565316200256
251	748.46735	338.9172	924.63635	70.70126	838.2	93.88013	16.33202	100.10177	-7.9225326	1260000	-3.5179408e-08	10.033627	0.0013796502	-6.8308744	-1.2421068	0.015448993	0.1646	3.0	1076.8893568515778
252	914.11035	9.854169	922.2605	895.6185	1000.0	96.53168	9.897637	101.97054	34.742863	1265000	1.5817582e-08	4.100532	-0.0034889234	-3.8220916	-1.2422897	0.01772056	0.2012	6.0	1080.9526052474976
253	915.1916	8.313152	928.7159	906.67285	1000.0	96.5797	10.049086	100.04554	42.327377	1270000	-4.765391e-09	0.29830125	-0.016162483	-0.20665978	-1.2440009	0.0019756877	0.054	79.0	1085.3167276382446
254	919.1139	8.139929	928.2349	906.844	1000.0	96.98276	9.12027	100.06585	46.527756	1275000	7.1115793e-09	0.20526923	-0.0026245273	-0.13917467	-1.2723924	0.017981041	0.2198	8.0	1089.4333863258362
255	923.1335	4.4734745	927.74963	914.95105	1000.0	97.21406	9.194552	100.1716	46.63084	1280000	2.1159648e-08	0.21738498	-0.013515517	-0.18610528	-1.2740865	0.0028816473	0.0372	79.0	1093.787030696869
256	918.3132	7.480072	927.31055	905.0361	1000.0	96.812035	9.795591	100.01639	43.985706	1285000	-5.1034988e-08	0.40734884	-0.016185012	-0.3467521	-1.2891755	0.0017078123	0.046	79.0	1098.0651524066925
257	923.7384	3.0818317	927.7956	919.9242	1000.0	97.3482	9.04408	100.22963	44.58784	1290000	-2.0588935e-08	0.18316522	-0.01382205	-0.13391452	-1.3136526	0.006815118	0.0598	79.0	1102.2971291542053
258	917.083	7.931756	923.9016	901.9405	1000.0	96.83752	9.467379	100.03173	45.89676	1295000	-7.903576e-09	0.0944	-0.01719931	-0.053703647	-1.3578168	0.01197943	0.0886	79.0	1106.7107059955597
259	919.0377	7.3313994	928.12524	907.3791	1000.0	96.97748	9.098634	100.23055	46.82826	1300000	-2.1329521e-08	0.1513157	-0.0062536625	-0.075191155	-1.3609953	0.016203092	0.2304	11.0	1110.7416639328003
260	748.0164	332.7362	926.77405	82.78268	832.2	94.375336	14.990759	100.16556	-14.100092	1305000	4.0978194e-09	10.096619	-0.00921501	-9.722173	-1.3622409	0.015172087	0.1616	62.0	1115.0307092666626
261	922.3989	2.7956145	925.4026	918.27954	1000.0	97.224785	9.157226	100.13866	45.170044	1310000	4.965067e-09	0.3129373	-0.011478736	-0.26298916	-1.3524522	0.004917013	0.0362	79.0	1119.387514591217
262	911.6009	10.519353	923.27655	895.85474	1000.0	96.28366	9.996816	100.007515	46.875626	1315000	2.0692126e-09	0.593768	0.004888852	-0.4958931	-1.3619784	0.01860446	0.1096	2.0	1123.399353504181
263	920.69904	4.6240163	928.101	914.7603	1000.0	96.99995	9.128723	100.02908	47.207832	1320000	6.4312665e-08	0.4084536	-0.0037100394	-0.31775773	-1.3622078	0.015244702	0.1872	7.0	1127.4130511283875
264	908.4714	4.0999527	913.4247	903.0348	1000.0	96.10453	10.152082	100.00802	45.832153	1325000	3.130734e-08	0.15808444	-0.012182857	-0.09682195	-1.3629972	0.016391814	0.1336	39.0	1131.6248095035553
265	926.3206	2.457186	929.2207	923.2613	1000.0	97.443375	8.63882	100.03225	50.751366	1330000	5.962253e-08	0.14917222	-0.0021296926	-0.12480684	-1.368072	0.015623236	0.1836	67.0	1135.919760942459
266	924.25195	6.1444554	931.2746	914.4688	1000.0	97.24411	8.640096	100.66203	45.603645	1335000	7.712841e-09	0.19809702	-0.013162855	-0.09443517	-1.3934492	0.004552786	0.051	79.0	1140.225392818451
267	916.4092	10.839921	930.9755	901.16327	1000.0	96.770706	9.538282	100.32474	45.6171	1340000	3.0261837e-08	0.11694526	-0.0163584	-0.07941952	-1.4329737	0.0060488707	0.0464	79.0	1144.5449113845825
268	918.7673	10.294774	926.29987	898.39264	1000.0	96.924385	9.264276	100.01983	44.794014	1345000	4.124902e-08	0.061923034	-0.01716434	-0.032438524	-1.4333644	0.006014822	0.0618	79.0	1148.825837612152
269	919.9131	7.560983	929.9985	906.8038	1000.0	97.012085	9.304597	100.08064	44.700882	1350000	-2.9085577e-08	0.05761395	-0.012270525	-0.029537925	-1.4581748	0.0060420195	0.0612	79.0	1153.1430974006653
270	919.125	13.253721	928.2437	893.35724	1000.0	96.980515	9.24019	100.03835	44.740913	1355000	5.0637873e-08	0.24031343	-0.012533374	-0.1726216	-1.4637933	0.0152257355	0.2222	59.0	1157.337839126587
271	920.9559	6.5071554	929.4828	913.15314	1000.0	97.0921	9.056879	100.15345	47.268635	1360000	2.5220215e-08	0.115388826	-0.00049164984	-0.08705262	-1.4630522	0.017263297	0.2192	5.0	1161.3341376781464
272	924.8787	5.1194744	930.8303	917.28827	1000.0	97.35405	8.693307	100.04668	49.12795	1365000	2.783686e-08	0.047016922	0.004477835	-0.032688618	-1.4631852	0.023754837	0.147	53.0	1165.5225415229797
273	753.5421	341.23428	928.0379	71.12112	849.8	94.56269	14.619179	100.005226	12.325029	1370000	-4.185438e-08	56.23665	0.0040008207	-53.502304	-1.4712849	0.023657896	0.169	2.0	1169.619817495346
274	917.76953	6.9170694	927.7056	906.79755	1000.0	96.9213	9.541672	100.67031	38.29797	1375000	8.241832e-09	0.99519116	-0.014065479	-0.760353	-1.4716134	0.008663794	0.0532	79.0	1174.039407491684
275	915.8426	6.0185313	922.49347	905.3651	1000.0	96.63595	9.987907	100.26749	39.519913	1380000	6.077737e-08	0.61825776	-0.014239694	-0.48371214	-1.4766666	0.007942857	0.074	79.0	1178.3512194156647
276	914.4959	4.4417686	918.9465	905.9465	1000.0	96.282684	10.118814	100.10492	41.781044	1385000	3.631413e-09	2.502117	-0.0045568985	-2.427488	-1.4946611	0.016189799	0.1492	6.0	1182.3941142559052
277	921.80096	4.6523376	927.47363	913.34753	1000.0	97.16671	9.047054	100.14779	45.842606	1390000	5.2910996e-09	0.13671756	0.0002892678	-0.07745245	-1.4961193	0.015960965	0.0796	62.0	1186.6621232032776
278	922.1951	3.7253947	925.8972	916.5351	1000.0	97.270226	9.04293	100.12187	47.16741	1395000	4.3044984e-08	0.097548105	-0.0005165631	-0.035961144	-1.5076566	0.02473941	0.3118	6.0	1190.6798357963562
279	753.28156	335.16434	927.8321	83.03139	840.0	95.04611	14.092336	100.00025	11.443372	1400000	5.4889917e-08	19.959278	0.0009823054	-17.975311	-1.5090437	0.021569395	0.19	1.0	1194.7570531368256
280	920.9541	6.342925	928.3204	912.27966	1000.0	96.95926	9.397891	100.066124	38.61119	1405000	-5.9346856e-08	1.4178896	0.00940817	-1.2883703	-1.5092973	0.020651119	0.2672	1.0	1198.7993369102478
281	756.93884	332.44513	925.1553	92.053986	858.8	92.70436	21.203337	100.00985	-30.01267	1410000	6.4828804e-08	18.77513	0.048040826	-17.969204	-1.509456	0.05507724	0.3794	1.0	1202.9162347316742
282	747.0977	340.10703	925.0282	66.939186	848.0	93.321526	18.278452	100.12018	0.9564009	1415000	-9.483844e-09	11.667685	0.018890975	-9.196348	-1.5095881	0.032428168	0.251	1.0	1206.9003148078918
283	924.5858	3.2589762	928.9058	919.8138	1000.0	97.29969	8.952426	100.07863	38.298225	1420000	1.906827e-08	0.9955404	0.002622474	-0.8785059	-1.5097402	0.017115016	0.1534	21.0	1210.9593787193298
284	764.2115	319.33517	930.2203	125.78237	859.4	93.0863	18.873264	99.96271	-11.199939	1425000	-7.044952e-08	4.6061845	0.006691065	-4.0445194	-1.5093502	0.017851358	0.085	2.0	1214.9404983520508
285	922.2238	5.254114	930.912	916.1412	1000.0	97.16407	8.881423	100.10226	44.150272	1430000	-4.9822965e-08	0.34665003	0.0026314023	-0.21311325	-1.509192	0.015823126	0.1204	22.0	1219.0708169937134
286	920.11804	8.558983	929.00446	905.3514	1000.0	96.97212	9.254011	99.96294	47.29914	1435000	5.873628e-08	0.50945896	-0.019231806	-0.36936805	-1.5089682	0.006204398	0.056	79.0	1223.3634977340698
287	924.5741	2.1679397	927.9429	921.48956	1000.0	97.410164	8.567751	100.019165	46.842045	1440000	1.4701485e-08	0.08769841	-0.017688109	-0.052444886	-1.5051154	0.0075271074	0.0592	79.0	1227.7173781394958
288	923.83704	5.3877683	929.601	914.5208	1000.0	97.37347	8.666548	100.00068	46.87523	1445000	-2.8258189e-08	0.13531612	-0.0055136336	-0.07899638	-1.5104632	0.015993323	0.2012	15.0	1231.8143229484558
289	919.7201	4.8479905	929.2532	916.14526	1000.0	96.9738	9.055733	99.961075	39.012737	1450000	2.7567149e-09	0.1998404	-0.00158152	-0.11712904	-1.5115331	0.022099363	0.3174	2.0	1235.8208436965942
290	922.0834	7.2738957	928.73004	909.97363	1000.0	97.26153	8.797712	100.21294	47.016872	1455000	1.1355057e-08	0.13058001	-0.015370247	-0.084358945	-1.5118222	0.007182657	0.047	79.0	1240.0614030361176
291	753.82043	342.51584	929.8382	68.87298	843.0	94.11425	16.864862	99.90419	1.5675237	1460000	2.2409857e-08	9.454693	-0.0033969707	-8.060775	-1.5210706	0.0151282195	0.0516	6.0	1244.0875153541565
292	918.084	7.3028474	929.1415	908.2965	1000.0	96.9019	9.152397	99.926636	41.52626	1465000	-3.8479268e-08	0.37895292	-0.0066887196	-0.26989233	-1.5212079	0.015644189	0.0618	8.0	1248.133410692215
293	914.5636	8.89062	926.64636	900.2854	1000.0	96.40811	10.311843	99.943596	31.521376	1470000	6.86273e-08	1.3324848	-0.011678557	-1.215266	-1.5209144	0.0050130007	0.0552	79.0	1252.457335472107
294	643.2656	391.4866	924.18994	60.657238	754.6667	89.62963	23.002401	99.958	-8.0883045	1475000	4.4670703e-08	16.181704	0.03184342	-15.125056	-1.5600798	0.09501015	0.3162	2.0	1256.4702236652374
295	743.38434	340.44342	928.1405	62.806957	844.2	92.52493	19.295286	99.95203	-4.1245995	1480000	-1.924783e-08	7.2713223	0.016729852	-6.9537325	-1.5607857	0.07424848	0.2364	1.0	1260.489887714386
296	883.44006	63.029385	926.56793	757.9732	1000.0	93.1116	18.158762	99.9481	3.8184252	1485000	1.1059642e-08	18.89837	0.026556037	-18.546707	-1.5610509	0.02324497	0.0812	1.0	1264.5654838085175
297	916.5604	2.8351536	919.88403	911.5882	1000.0	96.71483	9.583903	99.95447	46.872242	1490000	-1.0626614e-07	0.20709418	0.008219971	-0.11729954	-1.5612711	0.023144288	0.2354	18.0	1268.6946909427643
298	921.8911	4.475584	926.6836	914.3136	1000.0	97.123276	8.886211	99.966515	39.02546	1495000	-4.7750024e-08	0.30049443	-0.0038859977	-0.16647033	-1.5657305	0.016724944	0.1888	44.0	1272.8370099067688
299	913.2887	11.882175	925.33966	893.8055	1000.0	95.87169	12.20739	100.010635	4.8291435	1500000	6.561876e-08	15.604349	0.01769456	-14.953021	-1.5761607	0.020326847	0.0692	1.0	1276.9088172912598
